x1,x2,y
0.57565,0.84866,6.9
0.58703,0.83183,6.9
0.5747,0.85102,7.1
0.57692,0.84595,7.1
0.5891,0.82327,7.1
0.58629,0.82613,7.1
0.59092,0.81746,7.2
0.58176,0.836,7.2
0.59804,0.80375,6.5
0.58665,0.82337,6.5
0.57638,0.85097,7
0.57346,0.86495,7
0.5806,0.84318,7.2
0.57421,0.84577,7.2
0.58372,0.83259,7.2
0.60035,0.79675,7.2
0.59489,0.80491,7.3
0.57148,0.85708,7.3
0.55973,0.86975,6.6
0.579,0.84838,6.6
0.583,0.83521,6.8
0.58676,0.82596,6.8
0.57379,0.84971,6.7
0.57854,0.84309,6.7
0.59683,0.80932,6.7
0.58605,0.82422,6.7
0.57568,0.86126,6.5
0.57697,0.84428,6.5
0.58023,0.83484,7
0.59417,0.80974,7
0.59055,0.8247,6.7
0.58262,0.82707,6.7
0.58614,0.82994,6.7
0.58114,0.83177,6.7
0.58564,0.82176,6.9
0.58093,0.83661,6.9
0.58869,0.82545,6.9
0.61171,0.77472,6.9
0.57493,0.85209,6.9
0.60112,0.79303,6.9
0.58853,0.8218,6.9
0.58757,0.81844,6.9
0.57132,0.85804,6.8
0.57616,0.84917,6.8
0.58933,0.8239,7
0.59119,0.81897,7
0.59407,0.81377,6.9
0.59715,0.81601,6.9
0.5651,0.87299,7.3
0.58797,0.82793,7.3
0.5813,0.83667,6.8
0.61859,0.76444,6.8
0.60169,0.79747,6.8
0.57298,0.85417,6.8
0.59583,0.81208,7.1
0.5946,0.81471,7.1
0.57066,0.86081,7.1
0.58057,0.83721,7.1
0.59177,0.81138,7.1
0.58346,0.83303,6.5
0.56912,0.85793,6.5
0.57139,0.86807,7
0.56534,0.88248,7
0.55527,0.89371,7.3
0.56985,0.87012,7.3
0.57093,0.86394,7
0.57219,0.86184,7
0.57985,0.84598,7.1
0.58308,0.82881,7.1
0.57884,0.83713,6.8
0.57599,0.84746,6.8
0.59013,0.82111,7.1
0.59626,0.80978,7.1
0.58069,0.83662,7.1
0.58472,0.82818,7.1
0.5818,0.8307,7.1
0.60478,0.79728,7.1
0.58045,0.84129,7.2
0.56803,0.85901,7.2
0.57464,0.84751,7
0.57932,0.83741,7
0.59638,0.80672,7.5
0.60146,0.79646,7.5
0.58413,0.83774,8
0.74775,0.51683,6.2
0.78368,0.44052,6.2
0.78388,0.44176,6.3
0.823,0.36059,6.3
0.82828,0.35137,6.3
0.80151,0.40698,6.3
0.76462,0.47936,6.2
0.76525,0.47938,6.2
0.78689,0.43449,6.2
0.79037,0.42885,6.2
0.80536,0.39719,6.2
0.80907,0.38865,6.2
0.80999,0.38726,6.3
0.80491,0.39786,6.3
0.80883,0.39019,6.3
0.57806,0.84507,6.3
0.57885,0.84208,6.3
0.59934,0.80266,6.3
0.57958,0.83879,6.3
0.58035,0.84241,6.3
0.57146,0.85863,7.5
0.59115,0.81727,7.5
0.57597,0.84199,7.3
0.58129,0.83155,7.3
0.5754,0.84878,7.3
0.58611,0.82528,7.3
0.57251,0.85715,6.9
0.57278,0.85342,6.9
0.57086,0.86282,6.9
0.57995,0.84392,6.9
0.58359,0.83747,7
0.56651,0.87465,7
0.58319,0.83821,6.6
0.60654,0.78481,6.6
0.57447,0.85469,7
0.5881,0.8239,7
0.57564,0.85832,7
0.5802,0.83655,7
0.60005,0.80994,7
0.57817,0.84199,6.5
0.58585,0.82389,6.5
0.58539,0.82425,6.5
0.59042,0.81964,6.5
0.57543,0.84635,6.5
0.57493,0.86165,6.5
0.59873,0.7989,6.4
0.56221,0.87266,6.4
0.59498,0.80938,6.4
0.57445,0.85109,6.4
0.5784,0.84499,6.4
0.60005,0.8054,6.4
0.58735,0.82444,6.4
0.59781,0.80672,6.4
0.57481,0.84514,6.5
0.58882,0.82311,6.5
0.57309,0.85375,6.4
0.58377,0.82959,6.4
0.57358,0.86058,6.4
0.57337,0.85778,6.4
0.59303,0.81935,6.5
0.5718,0.85729,6.5
0.57812,0.84765,7
0.59263,0.82409,7
0.56265,0.88275,6.6
0.57,0.86788,6.6
0.5673,0.86763,6.9
0.57187,0.86542,6.9
0.56377,0.87608,6.9
0.55572,0.8932,6.9
0.56668,0.87431,7.2
0.5874,0.83622,7.2
0.5588,0.89587,7.3
0.58246,0.83284,7.3
0.54739,0.92133,8
0.55956,0.89302,8
0.57684,0.85643,7.4
0.57637,0.85694,7.4
0.57365,0.86365,7.5
0.57541,0.8583,7.5
0.57795,0.85644,7.7
0.58326,0.84253,7.7
0.57591,0.85989,7.9
0.5854,0.83793,7.9
0.57193,0.86614,7.5
0.58451,0.83869,7.5
0.58717,0.83614,7.5
0.5913,0.82569,7.5
0.57473,0.85666,7.5
0.57462,0.85907,7.5
0.59539,0.81722,7.5
0.55979,0.88419,7.5
0.56413,0.88834,7.5
0.56952,0.86952,7.5
0.54676,0.91343,7.9
0.562,0.88564,7.9
0.56997,0.87346,7.5
0.58537,0.83272,7.5
0.57501,0.8617,7.5
0.57812,0.85034,6.7
0.56393,0.87181,6.7
0.57578,0.85966,6.7
0.58245,0.84074,6.7
0.57051,0.86848,6.5
0.55887,0.8917,6.5
0.5851,0.83261,6.5
0.59074,0.82396,6.5
0.56985,0.86688,6.8
0.57718,0.84933,6.8
0.57123,0.86387,6.8
0.59223,0.81872,6.8
0.57493,0.86308,6.5
0.56581,0.88072,6.5
0.58845,0.83129,6.6
0.57545,0.85658,6.6
0.58438,0.83591,6.6
0.54574,0.92712,6.6
0.56104,0.88523,6.5
0.60172,0.80933,6.5
0.58797,0.82701,6.4
0.56683,0.89035,6.4
0.59279,0.82204,6.5
0.56801,0.8615,6.5
0.56316,0.88151,6.4
0.56508,0.87196,6.4
0.56467,0.87513,6.4
0.57827,0.8581,6.4
0.58708,0.82731,6.4
0.55913,0.89158,6.4
0.58257,0.83527,6.4
0.55628,0.89975,6.4
0.55434,0.89674,6.4
0.5804,0.84812,6.4
0.57368,0.85938,6.5
0.57779,0.84329,6.5
0.58971,0.82055,6.3
0.56133,0.88987,6.3
0.5841,0.84429,6.3
0.57139,0.86637,6.3
0.55269,0.91189,6.2
0.56727,0.87855,6.2
0.57821,0.85021,6.3
0.57893,0.85898,6.3
0.56162,0.89041,6.3
0.56953,0.85919,6.3
0.58154,0.8499,6.4
0.56625,0.86928,6.4
0.57054,0.86661,6.3
0.57215,0.87148,6.3
0.56223,0.89371,6.2
0.59188,0.82411,6.2
0.56725,0.88126,6.3
0.58053,0.85248,6.3
0.58805,0.82503,6.4
0.56983,0.87443,6.4
0.56993,0.87213,6.3
0.58612,0.83323,6.3
0.55535,0.89992,6.4
0.58309,0.84078,6.4
0.55866,0.89405,6.4
0.55651,0.89476,6.4
0.56069,0.89339,6.4
0.56237,0.88329,6.5
0.56109,0.88733,6.5
0.5587,0.89193,6.4
0.56861,0.87474,6.4
0.56465,0.89825,6.7
0.5689,0.88522,6.7
0.56063,0.89115,6.8
0.57412,0.86371,6.8
0.57981,0.85667,6.5
0.56503,0.8798,6.5
0.56905,0.87782,6.4
0.57182,0.86206,6.4
0.55845,0.8971,6.8
0.56714,0.89063,6.8
0.58771,0.83753,6.7
0.57123,0.87197,6.7
0.57122,0.86684,6.3
0.57984,0.84751,6.3
0.56312,0.88937,6.5
0.57813,0.85632,6.5
0.55096,0.90773,6.5
0.57529,0.86769,6.5
0.55881,0.88525,6.4
0.55834,0.9033,6.4
0.56231,0.87751,6.6
0.59033,0.81754,6.6
0.56997,0.86739,6.2
0.58419,0.82851,6.2
0.56713,0.86475,6.4
0.58845,0.84246,6.4
0.56551,0.87612,6.4
0.56197,0.90143,6.4
0.57159,0.85726,6.3
0.5701,0.87388,6.3
0.58496,0.83341,6.5
0.5774,0.85101,6.5
0.57378,0.85874,6.5
0.57549,0.86681,6.5
0.56278,0.88577,6.4
0.55812,0.89688,6.4
0.56982,0.86137,6.4
0.58089,0.84051,6.4
0.55781,0.88283,6.5
0.58502,0.8399,6.5
0.56436,0.8729,6.9
0.58748,0.825,6.9
0.56717,0.86554,6.5
0.57664,0.85036,6.5
0.56563,0.868,6.3
0.58635,0.83059,6.3
0.55897,0.88517,6
0.58655,0.83268,6
0.60206,0.80216,5.9
0.58443,0.8357,5.9
0.59364,0.81667,5.9
0.60506,0.79061,5.9
0.57756,0.84493,5.9
0.56727,0.87001,5.9
0.57695,0.84704,5.9
0.57582,0.85813,6.2
0.58879,0.83125,6.2
0.60291,0.7983,6.4
0.57994,0.84307,6.4
0.57632,0.84839,6.4
0.5776,0.84676,6.4
0.56866,0.87434,6.4
0.57972,0.84728,6.4
0.57872,0.85187,6.3
0.5924,0.8245,6.3
0.57326,0.8631,6.2
0.5885,0.82766,6.2
0.57364,0.85133,6.3
0.5763,0.85327,6.3
0.58706,0.83216,6.4
0.57169,0.85605,6.4
0.55941,0.89351,6.3
0.5814,0.84098,6.3
0.59217,0.82299,6.4
0.53931,0.94187,6.4
0.60952,0.79339,6.4
0.58279,0.83469,6.4
0.58426,0.84714,6.2
0.59334,0.81263,6.2
0.56493,0.88058,6.1
0.573,0.84737,6.1
0.58515,0.8341,6.3
0.59123,0.81402,6.3
0.56834,0.87219,6.3
0.56864,0.86082,6.3
0.59476,0.81482,6.1
0.58059,0.83534,6.1
0.55939,0.8855,6.4
0.577,0.84627,6.4
0.57685,0.85168,6.4
0.59165,0.81672,6.4
0.57399,0.85173,6.3
0.56858,0.87172,6.3
0.58926,0.82092,6.4
0.58871,0.82452,6.4
0.58913,0.82061,6.4
0.56935,0.86286,6.4
0.59649,0.8099,6.4
0.59485,0.80762,6.4
0.57603,0.85702,6.3
0.58901,0.82061,6.3
0.56979,0.86935,6.4
0.56734,0.87107,6.4
0.56794,0.8664,6.4
0.59722,0.81197,6.4
0.58506,0.82793,6.4
0.57389,0.85196,6.4
0.59432,0.81643,6.5
0.59886,0.80068,6.5
0.59062,0.81455,6.1
0.59538,0.81162,6.1
0.58913,0.82899,6.3
0.58528,0.83186,6.3
0.57816,0.85506,6.3
0.59858,0.80399,6.3
0.57882,0.853,6.3
0.60655,0.78986,6.3
0.57087,0.86323,6.3
0.58221,0.83698,6.3
0.60133,0.80179,6.3
0.59032,0.82107,6.1
0.58714,0.82483,6.1
0.59203,0.82262,5.9
0.59,0.81894,5.9
0.57507,0.85789,6.1
0.59246,0.82377,6.1
0.58289,0.83521,5.8
0.57792,0.852,5.8
0.56657,0.87443,5.9
0.59459,0.81756,5.9
0.57487,0.8563,5.8
0.57111,0.86338,5.8
0.58851,0.82597,5.8
0.5889,0.8243,5.8
0.5952,0.8069,5.8
0.58916,0.8274,5.8
0.58673,0.83694,6
0.59459,0.81173,6
0.61642,0.76971,5.9
0.58534,0.84158,5.9
0.60572,0.79638,4
0.5867,0.82826,4
0.595,0.82422,3.9
0.56606,0.87358,3.9
0.58865,0.82095,5.8
0.59232,0.81747,5.8
0.58543,0.84019,5.8
0.59324,0.81305,5.8
0.60019,0.80782,5.8
0.58974,0.81949,5.8
0.58441,0.84854,5.8
0.59209,0.83623,5.8
0.58032,0.84275,6
0.58455,0.84024,6
0.60434,0.79861,6.2
0.57217,0.85692,6.2
0.59134,0.82356,6
0.58475,0.82966,6
0.59736,0.80562,3.5
0.57613,0.84636,3.5
0.61379,0.77468,3.5
0.60503,0.79469,3.5
0.58383,0.83549,3.5
0.58561,0.83894,3.5
0.58792,0.83424,6
0.56248,0.87754,6
0.58559,0.8406,6.1
0.58086,0.84239,6.1
0.59655,0.80376,6
0.60682,0.78623,6
0.58916,0.82651,6.2
0.5898,0.82456,6.2
0.58515,0.83689,6
0.59696,0.81581,6
0.58785,0.81488,6.3
0.59577,0.8091,6.3
0.5997,0.8043,6.3
0.58311,0.83231,6.5
0.59904,0.80519,6.5
0.58364,0.84594,6.5
0.57694,0.87491,6.5
0.56014,0.90746,6.3
0.56911,0.86788,6.3
0.57693,0.84707,6
0.56196,0.88698,6
0.59842,0.8178,6
0.60805,0.79381,6
0.59866,0.80122,5.9
0.59317,0.82108,5.9
0.61357,0.78101,5.9
0.58537,0.82564,5.9
0.60043,0.7998,5.9
0.57912,0.84237,5.9
0.59196,0.81322,5.9
0.60019,0.80413,5.9
0.61156,0.77826,5.9
0.60325,0.79557,5.9
0.61081,0.77618,5.8
0.58902,0.81698,5.8
0.58372,0.83837,5.8
0.58832,0.82842,5.8
0.59976,0.80457,5.9
0.59555,0.81992,5.9
0.58131,0.84198,5.9
0.58802,0.8316,5.9
0.59308,0.8243,5.9
0.58413,0.83406,5.9
0.60613,0.80353,5.9
0.6076,0.80064,5.9
0.60529,0.80214,5.9
0.62256,0.75217,5.9
0.63242,0.74353,5.9
0.6076,0.79939,5.9
0.60263,0.80346,5.9
0.60419,0.78852,5.9
0.5986,0.79641,5.8
0.59716,0.80686,5.8
0.59984,0.80359,5.8
0.59333,0.8132,5.8
0.578,0.85459,5.9
0.58578,0.83589,5.9
0.58613,0.83064,5.9
0.58594,0.82473,5.9
0.59899,0.81233,6.1
0.58252,0.84608,6.1
0.58413,0.831,6
0.59145,0.81749,6
0.60601,0.7965,6
0.56355,0.88316,6
0.56994,0.85272,6.1
0.59197,0.82073,6.1
0.59103,0.82134,6.5
0.5883,0.82406,6.5
0.59168,0.82807,6.2
0.59475,0.81503,6.2
0.59517,0.81038,6.2
0.59611,0.81734,6.2
0.59087,0.82662,6.2
0.59874,0.80975,6.2
0.57515,0.84933,6.2
0.58173,0.83755,6.4
0.59081,0.8355,6.4
0.59815,0.8101,6.2
0.6034,0.79832,6.2
0.57674,0.84585,5.8
0.59692,0.80684,5.8
0.59614,0.80509,6.1
0.5854,0.82684,6.1
0.58182,0.84366,5.9
0.60052,0.80272,5.9
0.59059,0.82821,5.9
0.59086,0.81711,5.9
0.59432,0.81452,6.2
0.58231,0.84587,6.2
0.60339,0.79562,6.2
0.59161,0.81721,6.2
0.60565,0.78711,5.8
0.60229,0.7954,5.8
0.60023,0.80544,5.8
0.58995,0.83275,5.8
0.61372,0.77368,5.8
0.60241,0.79352,5.8
0.57616,0.848,5.8
0.58318,0.83484,5.8
0.59773,0.80519,5.8
0.58338,0.82911,5.8
0.59782,0.80145,5.8
0.61031,0.78021,5.8
0.6044,0.80036,5.8
0.58068,0.8413,5.8
0.59408,0.81051,5.8
0.59006,0.81543,5.8
0.58764,0.84645,5.8
0.59454,0.8135,5.8
0.58877,0.82337,5.9
0.60715,0.78801,5.9
0.6051,0.78582,6
0.59982,0.80533,6
0.58739,0.82672,5.8
0.62255,0.75492,5.8
0.58296,0.82727,5.8
0.58642,0.82414,5.8
0.59379,0.80712,5.8
0.61003,0.77912,5.8
0.6012,0.79372,5.8
0.59367,0.81412,5.8
0.59919,0.79593,5.9
0.58812,0.82168,5.9
0.5963,0.80482,5.9
0.59416,0.81032,5.9
0.59565,0.80488,5.8
0.58988,0.82573,5.8
0.59812,0.8091,5.8
0.60064,0.79782,5.8
0.58405,0.82705,5.8
0.58707,0.82432,5.9
0.60288,0.79179,5.9
0.61554,0.76621,5.9
0.60286,0.7889,5.9
0.60829,0.77651,5.9
0.59896,0.8103,5.9
0.59254,0.81196,5.9
0.59099,0.81899,5.9
0.6037,0.79007,5.9
0.6072,0.78245,5.9
0.59219,0.82079,5.9
0.58578,0.83229,5.9
0.60614,0.7878,5.9
0.59792,0.79718,5.9
0.61412,0.76405,5.9
0.61486,0.76738,5.9
0.59725,0.80018,5.9
0.58806,0.81964,5.9
0.60756,0.78339,5.9
0.59763,0.80528,5.9
0.59968,0.8045,5.9
0.58944,0.82853,5.9
0.60302,0.79781,5.9
0.59099,0.82821,5.9
0.58565,0.82637,5.9
0.59766,0.81121,5.9
0.61647,0.76607,5.9
0.61521,0.76451,5.9
0.60496,0.79002,5.9
0.58518,0.82894,5.9
0.60346,0.78848,5.9
0.61805,0.76625,5.9
0.60751,0.78508,5.9
0.57346,0.85813,5.9
0.60591,0.78935,5.9
0.59055,0.81526,5.9
0.59503,0.8093,5.9
0.61307,0.76744,5.9
0.60052,0.79936,5.9
0.60992,0.78002,5.9
0.60514,0.78747,5.9
0.60173,0.79311,5.9
0.60927,0.77738,5.9
0.60689,0.78541,5.9
0.60201,0.79067,5.9
0.61587,0.76547,5.9
0.61252,0.77016,5.9
0.59869,0.80479,5.9
0.62491,0.74799,5.9
0.61586,0.76561,5.9
0.60356,0.79271,5.9
0.61993,0.75766,5.9
0.59954,0.79777,5.9
0.62622,0.74367,5.9
0.61536,0.77058,5.9
0.60675,0.78398,5.9
0.58572,0.82856,5.9
0.60982,0.77803,5.9
0.60785,0.78465,5.9
0.6027,0.7917,5.9
0.6052,0.78869,5.9
0.60898,0.78108,5.9
0.59814,0.80102,5.9
0.60297,0.78912,5.9
0.61003,0.77924,5.9
0.61911,0.7593,5.9
0.61012,0.78017,5.9
0.58798,0.82285,5.9
0.64702,0.70664,5.9
0.59374,0.80794,5.9
0.61538,0.77251,5.9
0.62473,0.75036,5.9
0.59713,0.79937,5.9
0.62368,0.74843,5.9
0.60144,0.79456,5.9
0.62157,0.75479,5.9
0.60464,0.78518,5.9
0.59309,0.81126,5.9
0.61924,0.76098,5.9
0.6147,0.76749,5.9
0.61544,0.77047,5.9
0.59485,0.80853,5.9
0.61034,0.77691,5.9
0.59656,0.80867,5.9
0.62213,0.75494,5.9
0.59387,0.80722,5.9
0.63274,0.73357,5.9
0.60393,0.78885,5.9
0.60317,0.78934,5.9
0.60324,0.78606,5.9
0.60802,0.77964,5.9
0.61793,0.76307,5.9
0.59557,0.80963,5.8
0.61809,0.76288,5.8
0.62923,0.73721,3.5
0.61782,0.76475,3.5
0.61275,0.77814,5.9
0.615,0.76947,5.9
0.61902,0.76385,3.8
0.61784,0.76328,3.8
0.62347,0.75,3.8
0.61123,0.77109,3.8
0.60278,0.78887,3.9
0.60855,0.78263,3.9
0.61176,0.7754,5.8
0.59379,0.80982,5.8
0.6091,0.77685,5.8
0.60323,0.7886,5.8
0.62258,0.75336,5.8
0.597,0.80163,5.8
0.60408,0.79116,5.8
0.62313,0.74868,5.8
0.61435,0.77177,3.9
0.60512,0.78583,3.9
0.62087,0.75725,4
0.60137,0.79503,4
0.60879,0.78304,4
0.61875,0.75905,4
0.62296,0.75937,5.8
0.63406,0.72921,5.8
0.6161,0.77044,4
0.61763,0.76467,4
0.6228,0.75599,6
0.61776,0.75687,6
0.602,0.78941,6
0.62622,0.74056,6
0.60126,0.7962,6
0.63047,0.73334,5.9
0.60564,0.79903,5.9
0.63119,0.73925,5.9
0.61389,0.7737,5.9
0.62477,0.74203,4.1
0.60405,0.79133,4.1
0.61594,0.76375,4
0.61204,0.77143,4
0.61025,0.77752,5.8
0.62379,0.74683,5.8
0.62232,0.75707,5.8
0.60748,0.78207,5.8
0.62394,0.75082,5.9
0.6193,0.75705,5.9
0.63041,0.74196,5.9
0.64429,0.70972,5.9
0.61549,0.76421,5.9
0.61756,0.76604,5.9
0.63136,0.7378,6.1
0.63005,0.73791,6.1
0.6405,0.72158,6
0.60919,0.78345,6
0.61241,0.77401,5.9
0.62273,0.75456,5.9
0.60692,0.78461,6
0.61762,0.76313,6
0.60616,0.788,6
0.61889,0.7748,6
0.63155,0.73675,6
0.60633,0.78612,6
0.63397,0.73221,5.9
0.63213,0.7433,5.9
0.62766,0.74345,5.9
0.6167,0.76605,5.9
0.61044,0.78068,6
0.60928,0.77809,6
0.61279,0.77191,6
0.60443,0.79748,6
0.59759,0.80466,6
0.6147,0.7685,6
0.63066,0.73996,6
0.60836,0.77833,6
0.62623,0.74806,6
0.60492,0.79088,6
0.60124,0.79707,6.1
0.62025,0.75933,6.1
0.62662,0.7484,6.2
0.62298,0.75149,6.2
0.64394,0.71484,5.9
0.63282,0.72793,5.9
0.61133,0.77714,5.8
0.62329,0.75395,5.8
0.6129,0.76972,5.9
0.6285,0.74621,5.9
0.63255,0.73465,4.1
0.63064,0.73968,4.1
0.62235,0.75251,6
0.60466,0.79824,6
0.60678,0.79485,6
0.59037,0.82882,6
0.63453,0.72651,6
0.62308,0.75029,5.8
0.61957,0.75937,5.8
0.62262,0.75436,6
0.61967,0.75966,6
0.63696,0.72981,6
0.63477,0.73,6
0.61685,0.77129,5.9
0.62067,0.76056,5.9
0.61541,0.76408,6
0.61137,0.77428,6
0.64386,0.7106,6
0.61139,0.78079,6
0.61757,0.76245,6.2
0.60717,0.78327,6.2
0.63525,0.73552,6.1
0.63424,0.72804,6.1
0.61497,0.77716,6
0.61712,0.76359,6
0.6141,0.77547,6.2
0.61783,0.75947,6.2
0.61258,0.77751,6.1
0.60805,0.79102,6.1
0.60566,0.78984,6.1
0.59657,0.81461,6.1
0.6055,0.78671,6.2
0.59211,0.81854,6.2
0.6369,0.72746,6.2
0.61367,0.76745,6.2
0.62043,0.75785,5.9
0.60311,0.79564,5.9
0.61223,0.77805,5.9
0.59761,0.80195,5.9
0.58862,0.823,4
0.53404,0.94284,4
0.52801,0.9548,6.2
0.5263,0.96458,6.2
0.52906,0.95978,6.3
0.52551,0.96645,6.3
0.61239,0.77448,6.4
0.62787,0.75935,6.4
0.64653,0.70894,6.5
0.62424,0.75167,6.5
0.60819,0.78498,6.4
0.6249,0.7523,6.4
0.60185,0.79657,6.4
0.63392,0.73084,6.4
0.63551,0.72933,6.6
0.62126,0.76042,6.6
0.60514,0.79679,6.5
0.58929,0.82755,6.5
0.60683,0.79009,6.5
0.59704,0.81074,6.5
0.60865,0.78485,6.4
0.61595,0.77292,6.4
0.57722,0.84895,6.5
0.61866,0.76338,6.5
0.61339,0.77919,6.5
0.62525,0.75678,6.4
0.60297,0.79544,6.4
0.5913,0.8265,6.4
0.61514,0.77469,6.4
0.63286,0.7427,6.4
0.59738,0.81469,6.4
0.59874,0.80755,6.4
0.59692,0.80803,6.4
0.61776,0.76721,6.4
0.59924,0.79969,6.4
0.59271,0.81905,6.4
0.6063,0.78989,6.4
0.59642,0.81232,6.4
0.60961,0.78526,6.4
0.60001,0.80175,6.3
0.60517,0.7889,6.3
0.62012,0.76629,6.3
0.59047,0.82574,6.3
0.60029,0.80461,6.4
0.58648,0.82704,6.4
0.595,0.80583,6.2
0.59871,0.80252,6.2
0.59981,0.80923,6.3
0.60317,0.79402,6.3
0.60856,0.78953,6.2
0.59282,0.81027,6.2
0.59614,0.80617,6.2
0.6039,0.79787,6.2
0.5937,0.81717,6.3
0.5977,0.80897,6.3
0.61364,0.77588,6.4
0.60552,0.79539,6.4
0.62722,0.75073,6.4
0.61925,0.76555,6.4
0.60829,0.78733,6.3
0.59578,0.80743,6.3
0.5912,0.83349,6.3
0.59643,0.82051,6.3
0.59706,0.80527,6.4
0.61228,0.77785,6.4
0.58714,0.83211,6.4
0.60726,0.78525,6.4
0.6008,0.80388,6
0.59418,0.82032,6
0.58732,0.83847,6.2
0.5859,0.84332,6.2
0.59322,0.81837,6.3
0.58276,0.84446,6.3
0.59878,0.80669,6.2
0.61082,0.78526,6.2
0.63238,0.74846,6.2
0.60425,0.79158,6.2
0.59099,0.81928,6.1
0.58876,0.82519,6.1
0.60234,0.79817,6.1
0.60609,0.78622,6.1
0.59779,0.80078,6.2
0.59519,0.80727,6.2
0.59431,0.80834,5.9
0.58926,0.8345,5.9
0.58148,0.83876,5.9
0.58858,0.82588,6.2
0.62599,0.75294,6.2
0.6127,0.77714,6.2
0.62556,0.74828,6.2
0.6094,0.78497,5.8
0.62057,0.75947,5.8
0.58224,0.83956,5.8
0.60358,0.80046,5.8
0.613,0.78244,6.2
0.61405,0.78706,6.2
0.56584,0.87732,6.1
0.59853,0.79675,6.1
0.58646,0.82631,6
0.60964,0.77927,6
0.5807,0.83531,5.8
0.58939,0.82536,5.8
0.60203,0.80995,5.8
0.60102,0.80668,6
0.60774,0.7816,6
0.64208,0.73991,6
0.56072,0.89018,6
0.55545,0.90601,6.2
0.59233,0.81672,6.2
0.59524,0.81463,6.3
0.56822,0.8723,6.3
0.59516,0.81219,6
0.58602,0.82918,6
0.57557,0.84639,5.8
0.58753,0.82326,5.8
0.6015,0.80018,5.8
0.61386,0.77919,5.8
0.59278,0.81914,5.9
0.59911,0.79819,5.9
0.58649,0.82891,6
0.60927,0.79012,6
0.5874,0.82898,5.9
0.61827,0.76433,5.9
0.61083,0.77532,5.9
0.58295,0.83787,5.9
0.59618,0.81047,5.8
0.58972,0.81871,5.8
0.61157,0.78146,5.9
0.58131,0.84158,5.9
0.59281,0.81486,5.9
0.62596,0.74336,5.9
0.59931,0.80018,5.9
0.61897,0.76017,5.9
0.59482,0.81446,5.9
0.58431,0.84145,5.9
0.60084,0.79424,5.8
0.59562,0.81055,5.8
0.59628,0.81478,5.8
0.60333,0.79105,5.8
0.57424,0.85772,5.8
0.60589,0.7882,5.8
0.60932,0.78622,5.9
0.61372,0.77432,5.9
0.60179,0.79645,5.9
0.60881,0.78138,5.9
0.62467,0.75182,5.9
0.59795,0.79984,5.9
0.6245,0.75454,5.9
0.62002,0.76008,6.2
0.62218,0.75195,6.2
0.60711,0.78388,6.2
0.63811,0.72185,6.2
0.62186,0.75945,5.9
0.61987,0.75688,5.9
0.60975,0.78531,6
0.62065,0.76031,6
0.60646,0.79085,3.5
0.6128,0.78469,3.5
0.61644,0.76655,5.8
0.60811,0.78218,5.8
0.62122,0.75675,6
0.62379,0.75148,6
0.61181,0.77388,6.2
0.60317,0.79699,6.2
0.60087,0.79543,6.2
0.60578,0.79482,6.2
0.61953,0.76441,6.3
0.60339,0.78917,6.3
0.60796,0.78738,6.2
0.6219,0.75851,6.2
0.60934,0.78219,6.1
0.62785,0.74737,6.1
0.61145,0.77816,6.3
0.60157,0.79365,6.3
0.6165,0.76266,6.3
0.6291,0.73949,6.3
0.61404,0.77255,6.3
0.60783,0.78525,6.3
0.62798,0.7379,6.4
0.63837,0.72035,6.4
0.62034,0.75515,6.3
0.61882,0.76262,6.3
0.60653,0.7888,6.1
0.61916,0.76761,6.1
0.59792,0.80708,6.3
0.592,0.81821,6.3
0.59401,0.81563,6.3
0.60361,0.79587,6.3
0.59702,0.80588,6.3
0.57963,0.84109,6.3
0.59237,0.81112,6.4
0.60733,0.78426,6.4
0.60397,0.7962,6.3
0.62345,0.75632,6.3
0.60211,0.80498,6.3
0.59672,0.80933,6.3
0.61114,0.78118,6.4
0.60191,0.80168,6.4
0.59573,0.81046,6.3
0.59048,0.81708,6.3
0.60788,0.79454,6.3
0.62224,0.75897,6.3
0.59376,0.82062,6.4
0.60012,0.79503,6.4
0.62421,0.7486,6.4
0.59953,0.80347,6.3
0.61036,0.77609,6.3
0.60989,0.78526,6.3
0.58235,0.84214,6.3
0.58445,0.82475,6.2
0.5758,0.84652,6.2
0.6088,0.77875,6.2
0.57157,0.85375,6.2
0.5977,0.80968,6.2
0.59126,0.81342,6.2
0.60227,0.80209,6
0.58348,0.84827,6
0.60644,0.78651,5.9
0.56102,0.8844,5.9
0.60805,0.78776,6.2
0.57811,0.84287,6.2
0.60228,0.80008,6
0.59116,0.81877,6
0.60544,0.7842,5.8
0.61175,0.77922,5.8
0.58953,0.82272,5.8
0.59991,0.79971,5.8
0.59313,0.80657,5.9
0.58898,0.82642,5.9
0.59427,0.8178,5.9
0.5822,0.83517,5.9
0.61161,0.77161,5.8
0.59631,0.8068,5.8
0.59433,0.80649,5.8
0.60078,0.79536,5.8
0.61705,0.76915,5.8
0.61067,0.77817,5.8
0.60352,0.78905,6
0.58374,0.83035,6
0.58549,0.82742,6
0.61185,0.77747,6
0.6029,0.78848,6
0.58457,0.83367,6
0.58786,0.83243,6
0.58131,0.84253,6
0.5917,0.81291,6.1
0.58837,0.82604,6.1
0.58803,0.8215,6.1
0.59603,0.80871,6.1
0.60212,0.79296,6.1
0.60045,0.7957,6.1
0.6178,0.75994,6.1
0.57203,0.85856,6.1
0.59756,0.80639,6.1
0.60548,0.79468,6.1
